,DocID,Dialogue,Model,Summary,origin
117,13819721,"Lisa: Is it safe?
Mary: Don't worry. Aquarium is kept in a safe place.
Sarah: He will enjoy it for sure.
Lisa: He was asking for it for ages.
Mary: True, now he is old enough to have it
Sarah: How do we transport that?
Mary: Easy sister, Frank will help us.
Lisa: That's great!
Sarah: I can't wait to see his face.
Lisa: Me too!
Mary: Good teamwork you all.
Sarah: Okay, I will call you later
Lisa: See you",gpt4-32k-0613,"Mary, Lisa, and Sarah discuss giving a gift to an unnamed individual, presumably a child. They confirm it's an aquarium that the recipient has requested for a long time and that he is now old enough to have it. They discuss the safety and transportation of the aquarium, reassuring each other that it is safe and that Frank will help them transport it. The conversation ends on a high note, looking forward to the recipient's reaction to the gift and the solid teamwork they have shown.",FacEval
118,13681079,"Dinny: can you take your dog away before i come?
Terry: are you afraid?
Dinny: a little
Terry: ok than",gpt4-32k-0613,"Dinny asks Terry to remove his dog before he arrives, admitting he is a bit scared. Terry agrees to his request.",FacEval
119,13715824,"Nancy: Yeah, but u can also read the news online ;)
Phil: I know, but imagine - ur keen on technology and u get all the news in one place. Then u can choose what to read and what not.
Nancy: Sounds sensible. Does it have something 4 fashion?
Phil: Probably so. Not sure, though.
Nancy: How about u, Vic?
Vic: I still prefer Facebook. Had Twitter once, but the interaction with others is nothing compared with Facebook.
Phil: Well, it's intended in a completely different way. 
Vic: What do u mean?
Phil: IMO, Twitter is not for interacting like on Facebook, but for getting news fast and from reliable, more or less, sources. U can follow anyone and anyone can follow u.
Vic: Still, on Facebook I can share stuff with my friends, join groups and talk about things that interest me. And I don't have to limit myself to 140 characters.
Phil: 280. Still, a downside. OTOH, if ppl were able to write as much as they wanted, Twitted would get as cluttered as Facebook.
Nancy: So no one uses 4 example Instagram?
Vic: I do. 
Phil: Not 4 me. I don't post that many pictures online. 
Nancy: But u can follow ppl and see what they're doing or offering. There are also companies on Instagram.
Phil: I know, but I'm more interested in news and gossip than seeing someone post a picture of their breakfast. 
Vic: That's not all ppl post on Instagram!
Phil: So, what else?
Vic: Depends on ur interest. I, for one, like to observe all the fitness accounts :)
Phil: And does this motivate u to train?
Vic: No, but it gives me hints what to do and what not. 
Nancy: What do u think about Tumblr?
Phil: What?
Vic: Heard about it, but never had an account.
Nancy: It's a microblogging website. U can post blog entries, pictures and basically everything u want there. And ppl can observe u!
Phil: Don't have that much time to write a blog.
Vic: Me neither. 
Phil: Nancy, y do u ask these questions? ;)
Nancy: I have my reasons ;)",gpt4-32k-0613,"Nancy, Phil, and Vic discuss their preferences and opinions about various social media platforms. Phil prefers Twitter for its speed and reliable news, despite its character limit, while Vic likes the interactive nature of Facebook and follows fitness accounts on Instagram for workout tips. Nancy introduces them to Tumblr, a microblogging site they're not familiar with, but both Phil and Vic feel they don't have the time for blogging. Nancy's purpose for asking about their social media preferences remains a mystery.",FacEval
120,13821684,"Joyce: Check this out!
Joyce: <link>
Michael: That's cheap!
Edson: No way! I'm booking my ticket now!!",gpt4-32k-0613,"Joyce showed Michael and Edson a link that possibly contains a travel deal or trip. The price was surprisingly low, which impressed Michael and Edson decided to book his ticket instantly.",FacEval
121,13682578,"Frank: Hey
Hope: Hi :)
Frank: I love you
Hope: I love you too <3
Frank: Well, I HOPE so!
Hope: FRANKly, I really do ;) <3",gpt4-32k-0613,"Frank and Hope exchange pleasantries, confess their love for each other and playfully use each other's names in their responses.",FacEval
122,13813794,"Hannah: HAPPY NEW YEAR!!! :))) 
Brooklyn: Same to you! Have you made any New Year's resolutions? ;>
Hannah: A whole list ^^
Hannah: New year, new me :D
Brooklyn: Really? :D So how you're going to change your life this year?
Hannah: First, I'm gonna lose weight and exercise everyday (or at least 3 times a week).
Hannah: Second, I want to learn how to cook and start meal prepping
Hannah: Finally, I'm gonna find my future husband (or at least start using dating apps):D
Hannah: And you? Have you set any goals for 2019?
Brooklyn: Hmm, interesting :D especially the last point ^^
Brooklyn: Yeah, just one - not to make any resolutions.
Hannah: Whyyyy??
Brooklyn: I just don't believe that a new year means a fresh start.
Brooklyn: Every past year I told myself I would lose weight, quit smoking, start going to the gym etc. And I'm still a fatty, who smokes like a chimney and rarely leaves their couch.
Hannah: You're a little ray of sunshine, aren't you? ;)
Brooklyn: :p And you're an undaunted optimist. What makes you believe that everything is going to change for the better?
Hannah: I don't know, I just like to think that we get numerous second chances to change our lives, to make right what's wrong.
Hannah: That's it, I don't have any better explanation.
Brooklyn: Well, you haven't convinced me. :) Nevertheless good luck with all your resolutions. ;)
Hannah: Thanks! :*",gpt4-32k-0613,"Hannah and Brooklyn wish each other a Happy New Year, with Hannah sharing her resolutions to lose weight, cook more, and start dating. Brooklyn, however, expresses a more cynical view, revealing their past failures with New Year's resolutions and stating that they have none for the new year. Hannah tries to convince Brooklyn that the new year can symbolize a fresh start and new opportunities, but Brooklyn remains unconvinced, wishing Hannah luck with her goals nevertheless.",FacEval
123,13820577,"Haley: I found this old photo on my computer - look how cute Bella was a kitten <3 <file_photo>
Jenny: awwwwwwwww
Tess: omg omg omg <3
Haley: she was the cutest little baby
Jenny: how old is she in that picture?
Haley: About 2 weeks I think
Tess: I can't believe she's so big now
Haley: Yup, in cat years she's actually middle-aged
Jenny: Haha, yeah, she is. But still totes adorable
Haley: no doubt ;)",gpt4-32k-0613,"Haley found an old photo of her cat, Bella, as a kitten and shared it with Jenny and Tess. They all fawned over how adorable Bella was at approximately 2 weeks old. They commented on how much Bella has grown since then, with Haley noting in jest that Bella is now middle-aged in cat years. Despite her age, they agreed that Bella is still very adorable.",FacEval
124,13611442,"Helen: Hey, Simo, are you there?
Simon: Yep babe, what's up?
Helen: I was calling you before...
Simon: Sorry I was on the phone, I didn't hear you... Tell me.
Helen: It's a bit embarrassing... The toilet paper is finished, could you fetch me some tissues, please?
Simon: Hahaha sure, no worries!",gpt4-32k-0613,"Helen was trying to reach Simon, but he was unavailable because he was on the phone. Once they connected, Helen asked Simon to bring her some tissues because the toilet paper had run out. He agreed with a laugh.",FacEval
125,13865481,"May: Just received a text from Harry he'll be late
Michael: It's good for us, Vanessa and I are still on our way and Peter's stuck in a traffic
May: Probably the same traffic Harry's stuck in ;/
Peter: There's been an accident, I'm too far away to see what exactly happened but it doesn't look good
May: How long may it take? Half of the guests is already here
Vanessa: God knows, Michael's driving if you can call this driving...
Peter: They're saying that there was a serious accident, I really don't know how long it will take
May: Harry just called, he's in the same traffic as you
Vanessa: It'll be a hell of a birthday party ;)
Peter: It'll be easier if you all come and join us here
May: Hahaha, very funny
May: We'll wait for you, but better be here before Harry
Vanessa: You need to stall Harry then because we're all probably behind him
Peter: Fyi, we haven't moved an inch in a while now",gpt4-32k-0613,"May, Michael, Vanessa, and Peter are all facing delays en route to a birthday party due to a serious traffic accident. Harry, another guest, is also caught in the same traffic jam. May suggests that they all wait for each other, but there is some joking about joining Peter and Harry in the traffic instead. The conversation ends on a note of uncertainty about when they will eventually reach the party.",FacEval
126,13862663,"Colin: Hey I have some news that you would be really interested!(`)
Ava: What is it?
Colin: How tall are you you said?
Ava: 158...cm.. why?(-_-)
Colin: Congratulations! You are defeated by penguin()
Ava: What are you talking about?
Colin: Penguins' average  height is 162cm when they stand up 
Colin: So you are officially shorter than penguins()",gpt4-32k-0613,"Colin jokes with Ava by comparing her height to that of a penguin, noting that with her height of 158cm, she is shorter than the average penguin which is 162cm.",FacEval
127,13681886,"Stella: Hi Sandra
Stella: Did you recover finally?
Stella: I wanted to come and visit you but I didn't want to get infected by the disease that you've been carrying
Stella: You know... I'm a teacher, I could spread the disease
Sandra: Hello my dear
Sandra: I'm getting better every day but there's still something left
Sandra: I have some effective medicines now
Sandra: All the drugs that doctors have been prescribing to me so far were useless
Sandra: Now the difference in my well-being is surprisingly considerable
Stella: It's very nice to here that, I'm so happy for you!
Stella: Hope you'll be in a perfect health soon
Stella: I want to take you to the cinema
Stella: They have a brilliant repertoire now
Sandra: Oh, I dream of getting out of the house!
Sandra: I used to love laying in the bed for hours, but now I hate it
Stella: I understand
Stella: Just tell me, what kind of movie would you like to watch?
Stella: A romantic comedy, horror, fantasy or something else?
Stella: I'll do some research in my friends' midst and try to choose the best option :)
Sandra: I'm dreaming of watching some action movie
Sandra: With all the special effects and dynamic action
Sandra: Something that would be the opposite of my current situation :)
Stella: You got it! :)
Stella: I'll find something special for you
Stella: So I'm keeping my fingers crossed for your quick recovery
Stella: Talk to you soon! :)
Sandra: Thanks, Stella, my darling. You made my day :)
Sandra: Bye bye",gpt4-32k-0613,"Stella and Sandra had a conversation where Stella checked in on Sandra, who has been suffering from a disease. Sandra shared her improvement with new effective medicines, despite the previously prescribed ones being ineffective. Stella expressed her relief and hoped for Sandra's quick recovery. Stella offered to take Sandra to the cinema once she's well, desiring to choose a movie based on Sandra's preference. Sandra expressed her preference for an action movie to escape her current situation. Stella agreed to find a suitable movie and wished Sandra a speedy recovery.",FacEval
