,DocID,Dialogue,Model,Summary,origin
266,13611559,"Teacher: Rashi, why are you so low? 
Rashi: Ma’am I’m a bit confused about my career. 
Teacher: What is your confusion?
Rashi: I was discussing with my friends about the career options. 
Teacher: Hmm.
Rashi: There are too many to choose from.
Teacher: Choose a career based on what truly interests you. 
Rashi: I have many that interests me. How does it determine the career?
Teacher: The passion you have for what you do drives you to success. 
Rashi: But what about earnings?
Teacher: Remember at some point of time one should learn to balance  between duties and success.
Rashi: How do I do that?
Teacher: Choose a career which interests you, get experienced and try to progress and widen the scope after a while.
Rashi: Hmm, ok.
Teacher: Something like earn and learn sort of..
Rashi: You are so right. I will remember this.
Teacher: So hope I managed to answer your questions.
Rashi: Yes mam! Thank you very much! 
Teacher : You are most welcome, Rashi.",gpt4-32k-0613,"Rashi is confused about choosing a career due to the many options available. Her teacher encourages her to select a career based on her interests and passion, and reminds her of the importance of balancing duties and success. She suggests choosing a career that interests Rashi, gaining experience, and then progressing and expanding her scope. Rashi appreciates this advice and thanks her teacher.",RefMatters_SAMSum
267,13820950,"Maria: Who's gonna be at IMF lecture tomorrow? We can discuss all remaining questions after and do the calculations?
Alexander: I don't attend that class, but it is fine by me to meet
Sarah: I will not be there, sorry. I am working
Martha: So when? We are due on Monday
Martha: That doesn't leave many options
Alexander: On Saturday I already have to meet for another presentation, so my option is Friday afternoon or tomorrow
Sarah: Tomorrow and on Friday I am available from 5pm, during the weekend for the whole day
Lawrence: I am meet after class anytime or make time over the weekend if needed
Sarah: So can we meet tomorrow evening? 17:15?
Alexander: It is fine by me
Lawrence: I will be late, but you can start without me",gpt4-32k-0613,"Maria suggested discussing remaining questions and calculations after an IMF lecture. However, Alexander didn't attend the class and Sarah would be at work. Martha reminded everyone that the deadline was Monday. Alexander proposed a meeting on Friday afternoon or the next day because he had another presentation on Saturday. Sarah was available from 5 pm both days, while Lawrence could make time after class or during the weekend. The group decided to meet the following evening at 5:15 pm, with Lawrence noting that he would be late.",RefMatters_SAMSum
268,13611508,"Martha: Hey, can I ask you a question?
Ophelia: Do we know each other?
Martha: We don't, but do you mind if I ask you about the lenses from your profile picture? they are awesome and I would like to buy the similar ones
Ophelia: it's from Crazy Lenses. They have quite reasonable prices and very fast shipping.
Martha: Thanks!!! I'll check them :)
Ophelia: No problem :)",gpt4-32k-0613,"Martha, who does not know Ophelia, reaches out to ask about the lenses Ophelia wears in her profile picture. Ophelia tells Martha the lenses are from Crazy Lenses, a company with reasonable prices and fast shipping. Martha thanks Ophelia for the information.",RefMatters_SAMSum
269,13864470,"William: hey im making spaghetti
William: could you please buy some fresh tomatoes
William: pretty please :)
Olivia: no problem dear :)
William: and Beth? it wouldn't hurt to have some chocolate for after the dinner :D
Beth: I'm on it :D",gpt4-32k-0613,William is making spaghetti and asks Olivia to buy fresh tomatoes. He also requests Beth to buy some chocolate for dessert after dinner. Both Olivia and Beth agree to do so.,RefMatters_SAMSum
270,13682269,"Sue: can you pick the car up after work tomorrow please
James: yes and pay?
Sue: yes I will transfer the money in 
James: ok x",gpt4-32k-0613,"Sue has asked James to pick up the car after work tomorrow. James confirmed and inquired if he also needs to pay. Sue assured that she would transfer the money, to which James responded positively.",RefMatters_SAMSum
271,13829943,"Betty: so where did you go after?
Kelly: we wander around and met more people from school
Betty: anyone i know
Kelly: well, yeah
Betty: tell me!!!!!
Kelly: guess...
Betty: oh c'mon!!
Kelly: guess who could pass THE pub at 2 am...?
Betty: oh no!!!
Kelly: oh yes!!!
Betty: damned bastard
Kelly: haha but we didnt talk almost, just hi-hi hows it goin
Betty: tell me everything
Kelly: he looked nice, standard
Betty: was he with someone?..
Kelly: yes....
Betty: :/
Kelly: I'm sorry sweetie,  i told him a few words, he heard from me a bit. Bastard
Betty: thanks, babes, youre the best, youre my bestie
Kelly: not at all love, he is  such an ass!",gpt4-32k-0613,"Kelly and Betty discuss Kelly's recent outing where she encountered a male schoolmate at a pub, who Betty apparently has negative feelings towards. Despite being in his company, Kelly didn't engage much with him and shared Betty's dislike towards this man.",RefMatters_SAMSum
272,13828119,"Damian: are you downtown?
Ethan: yes
Ethan: why?
Damian: can you buy me a kebab?
Damian: i'm starving
Ethan: why won't you cook something for both of us, huh?
Damian: man, give me a break, i had a rough day
Ethan: ok ok
Ethan: but i really wish you weren't such a parasite
Damian: i'll change, scout's honour",gpt4-32k-0613,"Damian asks Ethan, who is downtown, to buy him a kebab because he's very hungry and had a rough day. Ethan initially suggests Damian should cook instead but eventually agrees to get the kebab, albeit calling Damian a parasite. Damian promises to change his dependent behavior.",RefMatters_SAMSum
273,13729106-1,"Jill: So bored!
Nate: Well... can't help you there
Nate: Still at work
Jill: ugh I need to find a job
Jill: I've watched everything on youtube already
Nate: Doubt it :P I'll call you when I get off work",gpt4-32k-0613,"Jill is expressing her boredom and her need to find a job to Nate, who is currently at work. She's also commented on having watched everything on YouTube. Nate, in a joking manner, doubts the validity of her statement and promises to call her after his work.",RefMatters_SAMSum
274,13864448,"Karen: I passed!!!!!
Simon: Whooooooooooah!!!!!
Tim: Congrats!!!
Patty: Guess we have a new designated driver :D",gpt4-32k-0613,"Karen announced that she has passed something, potentially a driver's test, which leads to congratulations from Simon and Tim. Patty jokingly suggests that Karen could be their new designated driver.",RefMatters_SAMSum
275,13829710,"Don: Hi Cindy. Have you made all arrangements?
Cindy: It's about today's meeting or your trip next week?
Don: Both, I suppose:)
Cindy: You have meeting with management board today at 2 pm.
Don: Where did you set it up?
Cindy: In our conference room.
Cindy: Catering will bring some tea, coffee and snacks.
Don: That's good.
Don: Did everybody got the agenda?
Cindy: Yep.
Don: How did Andy react when he saw it?
Cindy: Can't say, really. Not sure if he even read it.
Don: That's Andy all right.
Don: And how about the trip.
Cindy: I've got your plane tickets and booked the hotel.
Don: Which one?
Cindy: Hilton, as usual.
Don: Perfect:=)
Cindy: But nobody is gonna pick you up at the airport. You'll have to get a cab.
Don: I think, I can manage that;=)
Don: Good job, Cindy. No idea, where I'd be without you.",gpt4-32k-0613,"Don checks with Cindy about the arrangements for an upcoming management board meeting and a trip the following week. The meeting is set for 2 pm in their conference room with catering arranged for tea, coffee, and snacks. Don ensures everybody has received the agenda. Cindy informs Don about his trip details, including plane tickets and a hotel booking at Hilton. She mentions that he would need to arrange transportation from the airport by himself, to which Don agrees. Don appreciates Cindy for her efficient work.",RefMatters_SAMSum
276,13730403,"Tom: Have you ever been to Dublin?
Camilla: Never in Ireland!
Tom: So let's go there this weekend!
Camilla: for 2 days?
Tom: Yes, the weather forecast is great!
Camilla: I love your crazy ideas!
Tom: ok, so I'm buying the tickets
Camilla: <3",gpt4-32k-0613,"Tom suggests to Camilla that they should visit Dublin, Ireland for the weekend. Camilla is excited about the plan, and Tom proceeds to buy the tickets.",RefMatters_SAMSum
277,13681871,"Andy: Working late til 4 xx
Sue: no worries xx
Andy: be there by 8 xx
Sue: No probs babes xx",gpt4-32k-0613,"Andy informs Sue that he will be working late until 4 and will arrive by 8, to which Sue responds with understanding and no issue.",RefMatters_SAMSum
278,13731240,"Ken: Hey, how are you doing today?
Ellen: Fine. How are you?
Ken: Not doing well at all today. Really depressed. Frustrated. Stressed out.
Ellen: Oh no!
Ken: Really bad day yesterday carrying over to today.
Ellen: Can I do anything?
Ken: I'll be fine. Just overwhelmed and burned out.
Ellen: Sorry!
Ken: Sorry, don't mean to bring you down.
Ellen: You didn't, just worried about you!",gpt4-32k-0613,"Ken shares with Ellen that he is not doing well, feeling depressed, frustrated, and stressed due to a bad day. Ellen expresses concern and offers help, but Ken assures her he'll be fine while apologizing for his mood. Ellen reassures him that he didn't bring her down but she is worried about him.",RefMatters_SAMSum
