,Unnamed: 0,DocID,Dialogue,Model,Summary,w/ Error,CorefE,CorefE_text,CircE,CircE_text,OutE,OutE_text,GramE,GramE_text,PredE,PredE_text,SubjObjE,SubjObjE_text,OtherE,OtherE_text,LinkE,LinkE_text,origin,SummaC-ZS_score,SummaC-Conv_score
323,323,13829083,"Kate: I just had a fight with Chris :/
Mary: Oh no, not again
Kate: It's not me who started it. I don't know why he says certain stuff, it seems like he's doing it on purpose
Mary: What was it this time?
Kate: Same thing, as always. Really, he knows what I think and I know what he thinks so I don't bring up certain things. I don't want to argue, but if it keeps happening, I don't see the point of talking to him
Kate: I'm angry every single time I talk with him
Mary: Eh, I don't get why he keeps doing it. What did he say?
Kate: I don't want to get worked up over it again, but really usual stuff. He watched a programme about the refugees and went on a rant about it
Mary: oh god
Kate: right?! I don't know why I'm still talking with him. I tried to talk some sense into him, apparently with no luck
Mary: What did you tell him?
Kate: What I usually tell him. He was an immigrant once, he was working abroad, I sent him all the data and research, statistics, everything.
Mary: I'm afraid Chris may be too pig-headed for that
Kate: Pfff I bet he didn't even read anything. He's just watching the nationalists, Trump and all those idiots, listens to everything they're saying on the telly instead of just thinking for once
Mary: I know, to be honest I kind of avoid these subjects when I'm talking with him
Kate: Well, I try to as well, but as you can see he can't stop himself
Kate: I know he's our friend and we go out often, but I'm not sure I can do it any more, I don't want be friends with someone who thinks that Mexican children are worse and that they should be kept away from the US
Mary: Oh my god he said that?
Kate: Yes :/
Mary: Jesus, I knew he has strong views, but to say something like that? That's a bit too much
Kate: You're telling me this. I think we should reconsider this let's say friendship, because if every conversation will lead to something like this, I'm not interested in staying in touch with him
Mary: No wonder",co-ref bart large,Kate is angry with Chris because he keeps saying stupid things to her. She doesn't want to talk to him any more. Chris thinks that Mexican children are worse and that they should be kept away from the US.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.0162353515625,0.25394406914711
324,324,13829083,"Kate: I just had a fight with Chris :/
Mary: Oh no, not again
Kate: It's not me who started it. I don't know why he says certain stuff, it seems like he's doing it on purpose
Mary: What was it this time?
Kate: Same thing, as always. Really, he knows what I think and I know what he thinks so I don't bring up certain things. I don't want to argue, but if it keeps happening, I don't see the point of talking to him
Kate: I'm angry every single time I talk with him
Mary: Eh, I don't get why he keeps doing it. What did he say?
Kate: I don't want to get worked up over it again, but really usual stuff. He watched a programme about the refugees and went on a rant about it
Mary: oh god
Kate: right?! I don't know why I'm still talking with him. I tried to talk some sense into him, apparently with no luck
Mary: What did you tell him?
Kate: What I usually tell him. He was an immigrant once, he was working abroad, I sent him all the data and research, statistics, everything.
Mary: I'm afraid Chris may be too pig-headed for that
Kate: Pfff I bet he didn't even read anything. He's just watching the nationalists, Trump and all those idiots, listens to everything they're saying on the telly instead of just thinking for once
Mary: I know, to be honest I kind of avoid these subjects when I'm talking with him
Kate: Well, I try to as well, but as you can see he can't stop himself
Kate: I know he's our friend and we go out often, but I'm not sure I can do it any more, I don't want be friends with someone who thinks that Mexican children are worse and that they should be kept away from the US
Mary: Oh my god he said that?
Kate: Yes :/
Mary: Jesus, I knew he has strong views, but to say something like that? That's a bit too much
Kate: You're telling me this. I think we should reconsider this let's say friendship, because if every conversation will lead to something like this, I'm not interested in staying in touch with him
Mary: No wonder",condigsum bart large,Kate had a fight with Chris. She is angry with him because he keeps saying stupid things to her. She doesn't know why she's still talking to him.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.16166178385416666,0.39288175106048584
325,325,13810193,"Amelia: Just wanted to say again, thank you so much for coming to Elliot's birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn't be the same without you guys xx
Lindsay: glad he had a good time! x",human_ref,Amelia thanks Lindsay for coming to Elliot's birthday.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.5244140625,0.23116594552993774
326,326,13810193,"Amelia: Just wanted to say again, thank you so much for coming to Elliot's birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn't be the same without you guys xx
Lindsay: glad he had a good time! x",bart_large,Lindsay and Finlay came to Elliot's birthday party.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.30765533447265625,0.20755384862422943
327,327,13810193,"Amelia: Just wanted to say again, thank you so much for coming to Elliot's birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn't be the same without you guys xx
Lindsay: glad he had a good time! x",mv-bart_large,Lindsay came to Elliot's birthday party. He loved it.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.034637451171875,0.40180137753486633
328,328,13810193,"Amelia: Just wanted to say again, thank you so much for coming to Elliot's birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn't be the same without you guys xx
Lindsay: glad he had a good time! x",co-ref bart large,Lindsay and Finlay came to Elliot's birthday party.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.30765533447265625,0.20755384862422943
329,329,13810193,"Amelia: Just wanted to say again, thank you so much for coming to Elliot's birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn't be the same without you guys xx
Lindsay: glad he had a good time! x",condigsum bart large,Amelia thanks Lindsay and Finlay for coming to Elliot's birthday party.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.0771484375,0.20483426749706268
330,330,13730778,"Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I'll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P",human_ref,Peter starts his new job on the 6th. Peter wanted a free babysitter. Aggie will arrange for a babysitter.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.2322870890299479,0.4133566915988922
331,331,13730778,"Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I'll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P",bart_large,Peter starts a new job at 8 on the 6th. Aggie will get a babysitter.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.06087303161621094,0.36403170228004456
332,332,13730778,"Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I'll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P",mv-bart_large,Peter starts a new job on the 6th. Aggie will get a babysitter for him.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.010091781616210938,0.21429316699504852
333,333,13730778,"Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I'll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P",co-ref bart large,Aggie will get a babysitter for Peter. He starts a new job on the 6th.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.13274002075195312,0.21429316699504852
334,334,13730778,"Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I'll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P",condigsum bart large,Peter starts his new job on the 6th. Aggie will get a babysitter.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.03541374206542969,0.36403170228004456
335,335,13729057,"Biwott: Did you watch the series I told you
Chloe: No not yet.
Chloe: I have been busy this week but I will watch it during the weekend
Biwott:",human_ref,Chloe will watch the serious recommended by Biwott at the weekend.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.109222412109375,0.21496066451072693
336,336,13729057,"Biwott: Did you watch the series I told you
Chloe: No not yet.
Chloe: I have been busy this week but I will watch it during the weekend
Biwott:",bart_large,Chloe will watch the series during the weekend.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.258026123046875,0.21496066451072693
337,337,13729057,"Biwott: Did you watch the series I told you
Chloe: No not yet.
Chloe: I have been busy this week but I will watch it during the weekend
Biwott:",mv-bart_large,"Chloe hasn't watched the series yet, but she will watch it during the weekend.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.04388427734375,0.22150461375713348
338,338,13729057,"Biwott: Did you watch the series I told you
Chloe: No not yet.
Chloe: I have been busy this week but I will watch it during the weekend
Biwott:",co-ref bart large,Chloe hasn't watched the series Biwott told her yet. She will watch it during the weekend.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.8210468292236328,0.44434306025505066
339,339,13729057,"Biwott: Did you watch the series I told you
Chloe: No not yet.
Chloe: I have been busy this week but I will watch it during the weekend
Biwott:",condigsum bart large,"Chloe hasn't watched the series yet, but she will watch it during the weekend.",0,,,,,,,,,,,,,0.0,,,,FacEval,0.04388427734375,0.22150461375713348
340,340,13728397,"Karine: <file_video>
Jessie: That was us at kindergarten!
Karine: yes!!",human_ref,Jessie and Karine went together to the kindergarten.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.46981048583984375,0.22279639542102814
341,341,13728397,"Karine: <file_video>
Jessie: That was us at kindergarten!
Karine: yes!!",bart_large,Jessie and Karine were at kindergarten.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.936309814453125,0.35130026936531067
342,342,13728397,"Karine: <file_video>
Jessie: That was us at kindergarten!
Karine: yes!!",mv-bart_large,Jessie and Karine were in kindergarten.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.92022705078125,0.40740472078323364
343,343,13728397,"Karine: <file_video>
Jessie: That was us at kindergarten!
Karine: yes!!",co-ref bart large,Karine sends Jessie a video of herself and Jessie at kindergarten.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.71185302734375,0.22279639542102814
344,344,13728397,"Karine: <file_video>
Jessie: That was us at kindergarten!
Karine: yes!!",condigsum bart large,Jessie and Karine were at kindergarten together.,0,,,,,,,,,,,,,0.0,,,,FacEval,0.6574859619140625,0.22279639542102814
345,345,13821299,"Natalie: Could anybody check if my wallet is in my room?
Jenny: I'm not home
Tobias: It's here <file_photo>
Natalie: phew",human_ref,Natalie's wallet is in her room.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.048583984375,0.22438310086727142
346,346,13821299,"Natalie: Could anybody check if my wallet is in my room?
Jenny: I'm not home
Tobias: It's here <file_photo>
Natalie: phew",bart_large,Tobias found Natalie's wallet.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.292144775390625,0.20396699011325836
347,347,13821299,"Natalie: Could anybody check if my wallet is in my room?
Jenny: I'm not home
Tobias: It's here <file_photo>
Natalie: phew",mv-bart_large,Natalie's wallet is in her room. Tobias found it.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.27532958984375,0.21963557600975037
348,348,13821299,"Natalie: Could anybody check if my wallet is in my room?
Jenny: I'm not home
Tobias: It's here <file_photo>
Natalie: phew",co-ref bart large,Natalie's wallet is in Tobias' room.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.5177459716796875,0.20667807757854462
349,349,13821299,"Natalie: Could anybody check if my wallet is in my room?
Jenny: I'm not home
Tobias: It's here <file_photo>
Natalie: phew",condigsum bart large,Natalie's wallet is in Tobias' room.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.5177459716796875,0.20667807757854462
350,350,13682134,"Javier: Hey do you know any tattoo parlors over here with English speaking employees?
Judie: Oh there's Warsaw ink
Javier: the name sounds neat... have you had a tattoo done there?
Judie: nope but my gf has
Javier: got a pic?
Judie: <file_photo>
Javier: wow that looks amazing
Javier: how much did she pay?
Judie: it was a 1000
Javier: fuck
Javier: let me just get a tatttoo back in colombia then, thx",human_ref,Javier was initially eager to have a tatoo done at Warsaw Ink but the price turned out to be too high. Javier decided to have a tatoo done in Colombia.,0,,,,,,,,,,,,,0.0,,,,FacEval,-0.06439971923828125,0.21693557500839233
