,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
408,13829937,"Nathan: <file_video>
Aaron: OMG!!! 
Aaron: 😂😂😂😂
Aaron: looool
Aaron: do you know her mate? 🤣🤣
Aaron: my cat's face looks like that when he's taking a dump..🤣🤣🤣
Aaron: <file_gif>
Aaron: the angels must be weeping 🤭🤭🤭 
Aaron: <file_gif>
Aaron: <file_gif>
Nathan: Hahahaha
Nathan: She's having a spiritual moment 😉
Nathan: No clue mate, Dan sent it over
Nathan: A tragedy to say the least 😂😂
Aaron: <file_gif>
Aaron: looking for Jesus
Nathan: 😂😂😂
Aaron: hilarious..hahahaha",BART,Dan sent Nathan a video of Dan's cat taking a dump.,no,,no,,no,,no,,no,,yes,Dan's cat taking a dump,no,,no,,1
409,13829937,"Nathan: <file_video>
Aaron: OMG!!! 
Aaron: 😂😂😂😂
Aaron: looool
Aaron: do you know her mate? 🤣🤣
Aaron: my cat's face looks like that when he's taking a dump..🤣🤣🤣
Aaron: <file_gif>
Aaron: the angels must be weeping 🤭🤭🤭 
Aaron: <file_gif>
Aaron: <file_gif>
Nathan: Hahahaha
Nathan: She's having a spiritual moment 😉
Nathan: No clue mate, Dan sent it over
Nathan: A tragedy to say the least 😂😂
Aaron: <file_gif>
Aaron: looking for Jesus
Nathan: 😂😂😂
Aaron: hilarious..hahahaha",UniLM,Nathan sends Aaron a video of his cat .,no,,no,,no,,no,,no,,yes,a video of his cat,no,,no,,1
410,13829937,"Nathan: <file_video>
Aaron: OMG!!! 
Aaron: 😂😂😂😂
Aaron: looool
Aaron: do you know her mate? 🤣🤣
Aaron: my cat's face looks like that when he's taking a dump..🤣🤣🤣
Aaron: <file_gif>
Aaron: the angels must be weeping 🤭🤭🤭 
Aaron: <file_gif>
Aaron: <file_gif>
Nathan: Hahahaha
Nathan: She's having a spiritual moment 😉
Nathan: No clue mate, Dan sent it over
Nathan: A tragedy to say the least 😂😂
Aaron: <file_gif>
Aaron: looking for Jesus
Nathan: 😂😂😂
Aaron: hilarious..hahahaha",MV-BART,Nathan and Dan sent Aaron a video of a woman having a spiritual moment.,no,,yes,and Dan,no,,no,,no,,no,,no,,no,,1
411,13829937,"Nathan: <file_video>
Aaron: OMG!!! 
Aaron: 😂😂😂😂
Aaron: looool
Aaron: do you know her mate? 🤣🤣
Aaron: my cat's face looks like that when he's taking a dump..🤣🤣🤣
Aaron: <file_gif>
Aaron: the angels must be weeping 🤭🤭🤭 
Aaron: <file_gif>
Aaron: <file_gif>
Nathan: Hahahaha
Nathan: She's having a spiritual moment 😉
Nathan: No clue mate, Dan sent it over
Nathan: A tragedy to say the least 😂😂
Aaron: <file_gif>
Aaron: looking for Jesus
Nathan: 😂😂😂
Aaron: hilarious..hahahaha",CODS,Nathan sent Aaron a photo of his cat's face when he was taking a dump.,no,,no,,no,,no,,no,,yes,a photo of his cat's face when he was taking a dump,no,,no,,1
412,13819958,"Dan: since I am not sure who all ate from the BBQ, I will Splitwise everyone equally. If you did not have any of the food from the BBQ, please feel free to remove yourself.
Ashley: Although I did not have any food, it looked delicious! Job well done, Dan
Dan: Thanks!
Sara: Ahhh so sorry I wasn’t there :(
Ken: More food for us ;)
Sara: you’re such a meaaanieee Ken!
Ken: Just kidding, sweetie :) but regrettably there are no leftovers for you
Sara: K I’ll just remove myself since I didn’t eat
Vicky: it was soo good! As usual, Dan = grill master :)
Eric: Gery and I cooked our own chicken and asparagus I believe.
Gerardo: Well,Dan the man cooked it. We only provided it.
Dan: indeed
Gerardo: Thanks Dan
Eric: cheers! 
Gerardo: I removed us from the transaction Eric",BART,Dan divided the food from the BBQ equally.,no,,no,,no,,no,,no,,no,,no,,no,,0
413,13819958,"Dan: since I am not sure who all ate from the BBQ, I will Splitwise everyone equally. If you did not have any of the food from the BBQ, please feel free to remove yourself.
Ashley: Although I did not have any food, it looked delicious! Job well done, Dan
Dan: Thanks!
Sara: Ahhh so sorry I wasn’t there :(
Ken: More food for us ;)
Sara: you’re such a meaaanieee Ken!
Ken: Just kidding, sweetie :) but regrettably there are no leftovers for you
Sara: K I’ll just remove myself since I didn’t eat
Vicky: it was soo good! As usual, Dan = grill master :)
Eric: Gery and I cooked our own chicken and asparagus I believe.
Gerardo: Well,Dan the man cooked it. We only provided it.
Dan: indeed
Gerardo: Thanks Dan
Eric: cheers! 
Gerardo: I removed us from the transaction Eric",UniLM,Dan will split the food that everyone ate from the BBQ .,no,,no,,no,,no,,no,,no,,no,,no,,0
414,13819958,"Dan: since I am not sure who all ate from the BBQ, I will Splitwise everyone equally. If you did not have any of the food from the BBQ, please feel free to remove yourself.
Ashley: Although I did not have any food, it looked delicious! Job well done, Dan
Dan: Thanks!
Sara: Ahhh so sorry I wasn’t there :(
Ken: More food for us ;)
Sara: you’re such a meaaanieee Ken!
Ken: Just kidding, sweetie :) but regrettably there are no leftovers for you
Sara: K I’ll just remove myself since I didn’t eat
Vicky: it was soo good! As usual, Dan = grill master :)
Eric: Gery and I cooked our own chicken and asparagus I believe.
Gerardo: Well,Dan the man cooked it. We only provided it.
Dan: indeed
Gerardo: Thanks Dan
Eric: cheers! 
Gerardo: I removed us from the transaction Eric",MV-BART,Dan cooked a BBQ and divided the food between everyone equally.,no,,no,,no,,no,,no,,no,,no,,no,,0
415,13819958,"Dan: since I am not sure who all ate from the BBQ, I will Splitwise everyone equally. If you did not have any of the food from the BBQ, please feel free to remove yourself.
Ashley: Although I did not have any food, it looked delicious! Job well done, Dan
Dan: Thanks!
Sara: Ahhh so sorry I wasn’t there :(
Ken: More food for us ;)
Sara: you’re such a meaaanieee Ken!
Ken: Just kidding, sweetie :) but regrettably there are no leftovers for you
Sara: K I’ll just remove myself since I didn’t eat
Vicky: it was soo good! As usual, Dan = grill master :)
Eric: Gery and I cooked our own chicken and asparagus I believe.
Gerardo: Well,Dan the man cooked it. We only provided it.
Dan: indeed
Gerardo: Thanks Dan
Eric: cheers! 
Gerardo: I removed us from the transaction Eric",CODS,Dan will split the food from the barbecue equally. There are no leftovers.,no,,no,,no,,no,,no,,no,,no,,no,,0
416,13828336,"Andre: i just read the news about the bear attack on the zoo :-(
Andre: yikes - i would've never had imagine something like that could happen
Megan: that's why I always say you can't keep animals y cages!!!
Megan: it's cruel and it's wrong!!!
Megan: i'm not surprised the bear reacted that way",BART,There was a bear attack on the zoo.,no,,no,,no,,no,,no,,no,,no,,no,,0
417,13828336,"Andre: i just read the news about the bear attack on the zoo :-(
Andre: yikes - i would've never had imagine something like that could happen
Megan: that's why I always say you can't keep animals y cages!!!
Megan: it's cruel and it's wrong!!!
Megan: i'm not surprised the bear reacted that way",UniLM,Andre read the news about a bear attack on the zoo .,no,,no,,no,,no,,no,,no,,no,,no,,0
418,13828336,"Andre: i just read the news about the bear attack on the zoo :-(
Andre: yikes - i would've never had imagine something like that could happen
Megan: that's why I always say you can't keep animals y cages!!!
Megan: it's cruel and it's wrong!!!
Megan: i'm not surprised the bear reacted that way",MV-BART,Andre and Megan are shocked about the bear attack on the zoo.,no,,yes,Andre and Megan,no,,no,,no,,no,,no,,no,,1
419,13828336,"Andre: i just read the news about the bear attack on the zoo :-(
Andre: yikes - i would've never had imagine something like that could happen
Megan: that's why I always say you can't keep animals y cages!!!
Megan: it's cruel and it's wrong!!!
Megan: i'm not surprised the bear reacted that way",CODS,There was a bear attack at the zoo. Megan thinks keeping animals in cages is wrong.,no,,no,,no,,no,,no,,no,,no,,no,,0
420,13716982,"Hugh: <file_photo>
Julia: is that your son? He's lovely!
Joan: What a cutie! Congrats!
Hugh: Thanks!",BART,Hugh has just given birth to his son.,no,,no,,yes,has just given birth,no,,no,,no,,no,,no,,1
421,13716982,"Hugh: <file_photo>
Julia: is that your son? He's lovely!
Joan: What a cutie! Congrats!
Hugh: Thanks!",UniLM,Hugh ' s son has become a cutie .,no,,no,,no,,no,,no,,no,,no,,no,,0
422,13716982,"Hugh: <file_photo>
Julia: is that your son? He's lovely!
Joan: What a cutie! Congrats!
Hugh: Thanks!",MV-BART,Hugh sent Julia and Joan a photo of his son.,no,,no,,no,,no,,no,,no,,no,,no,,0
423,13716982,"Hugh: <file_photo>
Julia: is that your son? He's lovely!
Joan: What a cutie! Congrats!
Hugh: Thanks!",CODS,Julia sends Hugh a photo of her son.,no,,yes,Julia sends Hugh,no,,no,,no,,no,,no,,no,,1
424,13680521,"Stefano: Hi, Josie!
Josie: Ciao, Stefano!
Stefano: So, what about Foucault's Pendulum? Do you like it?
Josie: It's... weird. Was it really written by an Italian guy? It's so... nerdy.
Stefano: Oh well, in a sense Eco was the king of nerds. And, you know, not all Italian books are about pizza, mafia and mandolino. :P
Josie: Yes, I know... I should try and read one of his novels in the original, but I'm not sure my level of Italian is adequate.
Stefano: The Name of the Rose is really difficult for a foreign speaker of Italian, you know.
Josie: And what about Foucault's Pendulum?
Stefano: Well, it's set in the 1980s, so the language is definitely more comprehensible. The content, however, is just as complicated as in the other novel.
Josie: Btw, I read Salman Rushdie's review of Pendulum, published in the 80s.
Stefano: Really? What did he say?
Josie: He hated it and said that it's not a novel, but rather a computer game.
Stefano: What? Rotfl!
Josie: That's what Salman said...
Stefano: Oh well, de gustipus non est disputandum...
Josie: De gustiBus!
Stefano: I know, it was a typo!
Josie: Disgusting pus!
Stefano: Hahaha.
Josie: Yuk! That's so creepy.
Stefano: You're the one who said it!
Josie: I know. ;)",BART,Josie doesn't like Eco's Foucault's Pendulum. She read Salman Rushdie's review of Pendulum and he hated it.,no,,no,,no,,no,,no,,no,,no,,no,,0
425,13680521,"Stefano: Hi, Josie!
Josie: Ciao, Stefano!
Stefano: So, what about Foucault's Pendulum? Do you like it?
Josie: It's... weird. Was it really written by an Italian guy? It's so... nerdy.
Stefano: Oh well, in a sense Eco was the king of nerds. And, you know, not all Italian books are about pizza, mafia and mandolino. :P
Josie: Yes, I know... I should try and read one of his novels in the original, but I'm not sure my level of Italian is adequate.
Stefano: The Name of the Rose is really difficult for a foreign speaker of Italian, you know.
Josie: And what about Foucault's Pendulum?
Stefano: Well, it's set in the 1980s, so the language is definitely more comprehensible. The content, however, is just as complicated as in the other novel.
Josie: Btw, I read Salman Rushdie's review of Pendulum, published in the 80s.
Stefano: Really? What did he say?
Josie: He hated it and said that it's not a novel, but rather a computer game.
Stefano: What? Rotfl!
Josie: That's what Salman said...
Stefano: Oh well, de gustipus non est disputandum...
Josie: De gustiBus!
Stefano: I know, it was a typo!
Josie: Disgusting pus!
Stefano: Hahaha.
Josie: Yuk! That's so creepy.
Stefano: You're the one who said it!
Josie: I know. ;)",UniLM,"Josie doesn ' t like Foucault ' s Pendulum , because it is set in the 1980s and the language is very complicated . Salman Rushdie ' s review of Penduca , published in the 80s .",no,,no,,no,,no,,yes,",",no,,no,,no,,1
426,13680521,"Stefano: Hi, Josie!
Josie: Ciao, Stefano!
Stefano: So, what about Foucault's Pendulum? Do you like it?
Josie: It's... weird. Was it really written by an Italian guy? It's so... nerdy.
Stefano: Oh well, in a sense Eco was the king of nerds. And, you know, not all Italian books are about pizza, mafia and mandolino. :P
Josie: Yes, I know... I should try and read one of his novels in the original, but I'm not sure my level of Italian is adequate.
Stefano: The Name of the Rose is really difficult for a foreign speaker of Italian, you know.
Josie: And what about Foucault's Pendulum?
Stefano: Well, it's set in the 1980s, so the language is definitely more comprehensible. The content, however, is just as complicated as in the other novel.
Josie: Btw, I read Salman Rushdie's review of Pendulum, published in the 80s.
Stefano: Really? What did he say?
Josie: He hated it and said that it's not a novel, but rather a computer game.
Stefano: What? Rotfl!
Josie: That's what Salman said...
Stefano: Oh well, de gustipus non est disputandum...
Josie: De gustiBus!
Stefano: I know, it was a typo!
Josie: Disgusting pus!
Stefano: Hahaha.
Josie: Yuk! That's so creepy.
Stefano: You're the one who said it!
Josie: I know. ;)",MV-BART,Stefano and Josie discuss Foucault's Pendulum and Eco's other novels.,no,,no,,no,,no,,no,,no,,no,,yes,and,1
427,13680521,"Stefano: Hi, Josie!
Josie: Ciao, Stefano!
Stefano: So, what about Foucault's Pendulum? Do you like it?
Josie: It's... weird. Was it really written by an Italian guy? It's so... nerdy.
Stefano: Oh well, in a sense Eco was the king of nerds. And, you know, not all Italian books are about pizza, mafia and mandolino. :P
Josie: Yes, I know... I should try and read one of his novels in the original, but I'm not sure my level of Italian is adequate.
Stefano: The Name of the Rose is really difficult for a foreign speaker of Italian, you know.
Josie: And what about Foucault's Pendulum?
Stefano: Well, it's set in the 1980s, so the language is definitely more comprehensible. The content, however, is just as complicated as in the other novel.
Josie: Btw, I read Salman Rushdie's review of Pendulum, published in the 80s.
Stefano: Really? What did he say?
Josie: He hated it and said that it's not a novel, but rather a computer game.
Stefano: What? Rotfl!
Josie: That's what Salman said...
Stefano: Oh well, de gustipus non est disputandum...
Josie: De gustiBus!
Stefano: I know, it was a typo!
Josie: Disgusting pus!
Stefano: Hahaha.
Josie: Yuk! That's so creepy.
Stefano: You're the one who said it!
Josie: I know. ;)",CODS,"Josie doesn't like Fiasco's pendulum. Stefano thinks that Eco was the king of nerds. Josie read ""Pendulum"" by Fiasco. Josie read Salman Rushdie's review of Pendulum.",no,,no,,no,,no,,no,,no,,no,,no,,0
