,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
93,029af81f-b670-4df4-ade0-2a62018695cf,ann_ccry,13681560,gpt4-32k-0613, meets the qualifications," studies 
It would be easy for me ",Extrinsic_Error,"Hayden is stressed about deciding what to study, as he wants to make good money in the future. He is passionate about African studies, but is unsure about the financial prospects. He is considering working as a flight attendant since he meets the qualifications, but is hesitant due to safety concerns. Margaret, in response, encourages him to take the job for its travel benefits.","Hayden: Anyway I have 1 month to write my thesis. And then I need to decide what studies I should choose and I have a problem because I don''t know what I can do in the future to make good money
Margaret: You''ll find something
Hayden: And the only studies I''m interested in are African studies but I''m not sure I can make big money later on haha except for working in the embassy or something like that. I was thinking about working as a flight attendant. It would be easy for me to get that job since I can swim (and here it''s obligatory) I''m even a water rescuer. I know English italian and polish and a bit of german.
Margaret: So go ahead for it
Hayden: But to be honest , I don''t think so that job is so great. I can''t work there forever and I''m not that sure I wanna risk every time hahah since flight accidents happen
Margaret: Hahahaha you shouldn''t think about that
Hayden: But I don''t wanna die hhahahahah
Margaret: It would be good you would get to travel a lot"
94,4283234b-f37d-45cd-bbd1-a473e7502251,ann_ccry,13681870,gpt4-32k-0613,,,,"Miley expresses her fatigue and reluctance to go to work the following day, stating she wants to sleep and rest. Aaron empathizes with her, expressing a similar desire for a holiday. He encourages Miley to keep pushing through.","Miley: don''t want to go to work tomorrow!
Miley: wanna sleep!!!
Miley: need some rest :(
Aaron: know what u feelin
Aaron: really want some holiday already
Miley: :(
Aaron: fighting girl!"
95,28210f81-f989-4939-9f71-e4c2eae4ada0,ann_ccry,13681871,gpt4-32k-0613,,,,Andy informed Sue that he will be working late until 4 and will arrive by 8. Sue replied that she has no issues with this.,"Andy: Working late til 4 xx
Sue: no worries xx
Andy: be there by 8 xx
Sue: No probs babes xx"
96,15a6e867-2159-43a0-b536-dc82978dd877,ann_ccry,13681886,gpt4-32k-0613,,,,"Stella and Sandra had a conversation where Stella checked in on Sandra, who has been suffering from a disease. Sandra shared her improvement with new effective medicines, despite the previously prescribed ones being ineffective. Stella expressed her relief and hoped for Sandra''s quick recovery. Stella offered to take Sandra to the cinema once she''s well, desiring to choose a movie based on Sandra''s preference. Sandra expressed her preference for an action movie to escape her current situation. Stella agreed to find a suitable movie and wished Sandra a speedy recovery.","Stella: Hi Sandra
Stella: Did you recover finally?
Stella: I wanted to come and visit you but I didn''t want to get infected by the disease that you''ve been carrying
Stella: You know... I''m a teacher, I could spread the disease
Sandra: Hello my dear
Sandra: I''m getting better every day but there''s still something left
Sandra: I have some effective medicines now
Sandra: All the drugs that doctors have been prescribing to me so far were useless
Sandra: Now the difference in my well-being is surprisingly considerable
Stella: It''s very nice to here that, I''m so happy for you!
Stella: Hope you''ll be in a perfect health soon
Stella: I want to take you to the cinema
Stella: They have a brilliant repertoire now
Sandra: Oh, I dream of getting out of the house!
Sandra: I used to love laying in the bed for hours, but now I hate it
Stella: I understand
Stella: Just tell me, what kind of movie would you like to watch?
Stella: A romantic comedy, horror, fantasy or something else?
Stella: I''ll do some research in my friends'' midst and try to choose the best option :)
Sandra: I''m dreaming of watching some action movie
Sandra: With all the special effects and dynamic action
Sandra: Something that would be the opposite of my current situation :)
Stella: You got it! :)
Stella: I''ll find something special for you
Stella: So I''m keeping my fingers crossed for your quick recovery
Stella: Talk to you soon! :)
Sandra: Thanks, Stella, my darling. You made my day :)
Sandra: Bye bye"
97,6dadc35d-9372-45dc-8393-515515003eda,ann_ccry,13682118,gpt4-32k-0613,,,,Ben and Steven agree to have pizza at Marco''s for dinner.,"Ben: pizza tonight?
Steven: sure thing!
Ben: at Marco''s?
Steven: (y)"
98,a39177e1-a60e-4e5e-bc9d-277b34d465ee,ann_ccry,13682134,gpt4-32k-0613,,,,"Javier is seeking recommendations for tattoo parlors with English-speaking staff, and Judie suggests Warsaw Ink. She shares a picture of the work done on her girlfriend there, impressing Javier. However, upon finding out the cost was 1000 (currency unspecified), Javier decides to get his tattoo in Colombia instead.","Javier: Hey do you know any tattoo parlors over here with English speaking employees?
Judie: Oh there''s Warsaw ink
Javier: the name sounds neat... have you had a tattoo done there?
Judie: nope but my gf has
Javier: got a pic?
Judie: <file_photo>
Javier: wow that looks amazing
Javier: how much did she pay?
Judie: it was a 1000
Javier: fuck
Javier: let me just get a tatttoo back in colombia then, thx"
99,1bc5dd48-a9da-49ad-a39d-54088bdc37fd,ann_ccry,13682578,gpt4-32k-0613,playfully use each other's names in their responses.,Not found,Extrinsic_Error,"Frank and Hope exchange pleasantries, confess their love for each other and playfully use each other''s names in their responses.","Frank: Hey
Hope: Hi :)
Frank: I love you
Hope: I love you too <3
Frank: Well, I HOPE so!
Hope: FRANKly, I really do ;) <3"
100,c72e5731-ff5e-4237-9a74-cd1b450926f1,ann_ccry,13715917,gpt4-32k-0613, Gabriel suggests their tutor should join,our tutor wanted to join us,Intrinsic_Error,"Baron informs Gabriel and Gavin about a match next week. Gabriel suggests their tutor should join. Upon Gavin''s request, Baron provides a link, presumably to the sign-up or schedule, and Gavin proposes adding more people from their group.","Baron: What''s up.
Baron: there is a match next week.
Gabriel: Hey, our tutor wanted to join us
Baron: Sign on the calendar
Gavin: link please?
Baron: <file_other>
Gavin: let''s add people from our group
Gabriel: good idea"
101,1fa4e002-761e-4ccd-91a4-7d7ef8887911,ann_ccry,13682217,gpt4-32k-0613,,,,"Guido and Agata discuss Agata''s recent social media posts about coding in JavaScript which appear confusing to Guido who has no knowledge of the topic. Agata explains that she''s been learning coding for a month and enjoys it immensely. When Guido asks if her husband complains about her new job, she dismisses the idea, implying her husband supports her endeavors. Guido jokingly suggests Agata might communicate with her husband in ""JavaScript language,"" likening it to speaking in ""Chinese.""","Guido: Hi, Agata, are you OK?
Agata: Hi, Guido. Sure, I''m OK :) And you?
Guido: I just have trouble understanding your posts on Facebook. 
Agata: Really?
Guido: Maybe it''s because I don''t know anything about Java? :(
Agata: Thanks for the concern :) All my Twitter posts go to my Facebook account. I think I might change that! 
Guido: Don''t worry :)
Agata: By the way, it''s JavaScript, not Java. Except for the name they really have not much in common :)
Guido: Sounds like Chinese to me :(
Agata: :)
Guido: It''s hard to understand the concept :(
Agata: Sorry. After just one month of coding I would be like plain English to you :P
Guido: I can see that you enjoy it.
Agata: I really do. Finally I found something interesting for me.
Guido: And what about you husband? 
Agata: What about him?
Guido: Doesn''t he complain about your new job?
Agata: Not at all! Why would he? 
Guido: So you don''t speak to him in Chinese language? I mean in JavaScript language, hahahha"
102,5f9218b0-6b1e-4b4e-abfa-df712b2a8d23,ann_ccry,13682269,gpt4-32k-0613,,,,Sue asks James to pick up the car after work the next day and confirms she will transfer the money for payment. James agrees to do so.,"Sue: can you pick the car up after work tomorrow please
James: yes and pay?
Sue: yes I will transfer the money in 
James: ok x"
103,59708710-fe65-456e-9341-1d38cdc5140c,ann_ccry,13715824,gpt4-32k-0613,,,,"Nancy, Phil, and Vic discuss their preferences and opinions about various social media platforms. Phil prefers Twitter for its speed and reliable news, despite its character limit, while Vic likes the interactive nature of Facebook and follows fitness accounts on Instagram for workout tips. Nancy introduces them to Tumblr, a microblogging site they''re not familiar with, but both Phil and Vic feel they don''t have the time for blogging. Nancy''s purpose for asking about their social media preferences remains a mystery.","Nancy: Yeah, but u can also read the news online ;)
Phil: I know, but imagine - ur keen on technology and u get all the news in one place. Then u can choose what to read and what not.
Nancy: Sounds sensible. Does it have something 4 fashion?
Phil: Probably so. Not sure, though.
Nancy: How about u, Vic?
Vic: I still prefer Facebook. Had Twitter once, but the interaction with others is nothing compared with Facebook.
Phil: Well, it''s intended in a completely different way. 
Vic: What do u mean?
Phil: IMO, Twitter is not for interacting like on Facebook, but for getting news fast and from reliable, more or less, sources. U can follow anyone and anyone can follow u.
Vic: Still, on Facebook I can share stuff with my friends, join groups and talk about things that interest me. And I don''t have to limit myself to 140 characters.
Phil: 280. Still, a downside. OTOH, if ppl were able to write as much as they wanted, Twitted would get as cluttered as Facebook.
Nancy: So no one uses 4 example Instagram?
Vic: I do. 
Phil: Not 4 me. I don''t post that many pictures online. 
Nancy: But u can follow ppl and see what they''re doing or offering. There are also companies on Instagram.
Phil: I know, but I''m more interested in news and gossip than seeing someone post a picture of their breakfast. 
Vic: That''s not all ppl post on Instagram!
Phil: So, what else?
Vic: Depends on ur interest. I, for one, like to observe all the fitness accounts :)
Phil: And does this motivate u to train?
Vic: No, but it gives me hints what to do and what not. 
Nancy: What do u think about Tumblr?
Phil: What?
Vic: Heard about it, but never had an account.
Nancy: It''s a microblogging website. U can post blog entries, pictures and basically everything u want there. And ppl can observe u!
Phil: Don''t have that much time to write a blog.
Vic: Me neither. 
Phil: Nancy, y do u ask these questions? ;)
Nancy: I have my reasons ;)"
104,89e94e25-305d-4800-8136-1e6945058594,sanjana,13611426,gpt4-32k-0613,"Lisbon, especially","Harry :  Yeah me too, principally the night",Intrinsic_Error,"Poppy and Harry both prefer Lisbon, especially enjoying its nightlife. While Harry likes to indulge in partying, Poppy admits she doesn''t due to her dislike for crowds and intoxicated people. Poppy''s idea of fun is primarily based around travelling and sightseeing, which Harry also ranks high on his list of preferences.","Poppy: Yeah. I definitely prefer Lisbon
Harry: Yeah me too, principally the night
Poppy: To party?
Harry: Yup
Poppy: I don''t like parties. They make me tired
Harry: Really?!
Poppy: I don''t like crowd, drunk people
Harry: Oh OK. It makes sense. That''s the worst part of it. What you like to do for having fun?
Poppy: Travelling. Sightseeing
Harry: For sure that''s on the top of my list too"
105,101a325b-52e6-40b6-aedc-c1e1027d974b,sanjana,13611426,gpt4-32k-0613,travelli,Poppy :  Yeah. I definitely prefer Lisbon,Intrinsic_Error,"Poppy and Harry both prefer Lisbon, especially enjoying its nightlife. While Harry likes to indulge in partying, Poppy admits she doesn''t due to her dislike for crowds and intoxicated people. Poppy''s idea of fun is primarily based around travelling and sightseeing, which Harry also ranks high on his list of preferences.","Poppy: Yeah. I definitely prefer Lisbon
Harry: Yeah me too, principally the night
Poppy: To party?
Harry: Yup
Poppy: I don''t like parties. They make me tired
Harry: Really?!
Poppy: I don''t like crowd, drunk people
Harry: Oh OK. It makes sense. That''s the worst part of it. What you like to do for having fun?
Poppy: Travelling. Sightseeing
Harry: For sure that''s on the top of my list too"
